N,arrival_rate,method,threshold,max_platoon_size,cases,case_count,optimality_rate,mean_average_delay,median_average_delay,mean_actual_optimality_gap,median_actual_optimality_gap,actual_gap_case_count,actual_gap_availability_rate,bound_check_case_count,bound_violation_count,bound_violation_rate,mean_rule_level_upper_bound,median_rule_level_upper_bound,mean_bound_slack,median_bound_slack,delay_order_check_case_count,delay_order_failure_count,delay_order_failure_rate,mean_number_of_platoons,mean_ordering_variable_count,mean_dimension_reduction_ratio,mean_formation_time_ms,median_formation_time_ms,mean_solve_time_s,mean_end_to_end_time_s,mean_terminal_mip_gap,mean_node_count
20,1.0,PP,4,4,20,20,1.0,8.2975,8.475,0.19062499999999988,0.0,16,0.8,16,0,0.0,41.25,41.25,41.059375,41.25,16,0,0.0,8.0,24.0,0.8400000000000001,0.002201325,0.00177225,0.025161945819854738,0.030227213636711908,0.0,255.1
20,1.0,PP,4,5,20,20,1.0,8.2975,8.475,0.19062499999999988,0.0,16,0.8,16,0,0.0,44.0,44.0,43.809375,44.0,16,0,0.0,4.2,6.65,0.9556666666666667,0.002118125,0.00175225,0.003092026710510254,0.007798917889037133,0.0,1.0
24,0.4,CHP,2,NA,20,20,1.0,6.697916666666667,6.375,0.13888888888888898,0.0,3,0.15,0,0,,20.125,20.125,,,0,0,,10.3,40.1,0.8143518518518519,0.0033461249999999997,0.0042565,0.12157280445098877,0.12713379554856646,0.0,2502.85
24,0.4,CHP,3,NA,20,20,1.0,6.9375,6.666666666666666,0.13888888888888898,0.0,3,0.15,0,0,,42.166666666666664,42.166666666666664,,,0,0,,8.0,24.4,0.8870370370370371,0.00267615,0.0018449999999999999,0.025575804710388183,0.030629160668870708,0.0,417.7
24,0.4,CHP,4,NA,20,20,1.0,7.154166666666667,6.770833333333333,0.31944444444444464,0.0,3,0.15,0,0,,64.20833333333333,64.20833333333333,,,0,0,,6.8,17.65,0.9182870370370371,0.0028595,0.0021060000000000002,0.012565910816192627,0.017421913486668585,0.0,117.8
24,0.4,NP,NA,1,20,20,0.15,6.625,6.166666666666667,0.0,0.0,3,0.15,0,0,,0.0,0.0,,,0,0,,24.0,216.0,0.0,0.0019154750000000003,0.0014447499999999999,28.396402049064637,28.406245679432175,0.30331467005895896,316799.55
24,0.4,PP,2,2,20,20,1.0,6.589583333333333,6.104166666666667,0.0,0.0,3,0.15,3,0,0.0,10.5,10.5,10.5,10.5,3,0,0.0,15.2,86.65,0.5988425925925925,0.00285435,0.002018,1.4552915215492248,1.461695764246374,0.0,36073.55
24,0.4,PP,2,3,20,20,1.0,6.6375,6.104166666666667,0.13888888888888898,0.0,3,0.15,3,0,0.0,14.0,14.0,13.861111111111109,14.0,3,0,0.0,12.45,58.4,0.7296296296296296,0.002479225,0.0019355000000000002,0.30396302938461306,0.30996827161644924,0.0,8779.25
24,0.4,PP,2,4,20,20,1.0,6.689583333333333,6.375,0.13888888888888898,0.0,3,0.15,3,0,0.0,15.75,15.75,15.611111111111109,15.75,3,0,0.0,11.6,50.75,0.7650462962962963,0.0028483000000000002,0.0019779999999999997,0.1590061068534851,0.1646868720546712,0.0,5294.55
24,0.4,PP,2,5,20,20,1.0,6.68125,6.375,0.13888888888888898,0.0,3,0.15,3,0,0.0,16.625,16.625,16.48611111111111,16.625,3,0,0.0,10.85,44.35,0.794675925925926,0.0032598,0.0029969999999999997,0.1219139814376831,0.12745705254711012,0.0,2812.25
24,0.4,PP,3,2,20,20,1.0,6.59375,6.104166666666667,0.0,0.0,3,0.15,3,0,0.0,22.0,22.0,22.0,22.0,3,0,0.0,14.15,75.05,0.6525462962962962,0.00301755,0.001983,0.6062803626060486,0.6123876969047273,0.0,20674.0
24,0.4,PP,3,3,20,20,1.0,6.716666666666667,6.104166666666667,0.13888888888888898,0.0,3,0.15,3,0,0.0,29.333333333333332,29.333333333333332,29.194444444444443,29.333333333333332,3,0,0.0,10.95,45.1,0.7912037037037037,0.00278225,0.0019979999999999998,0.10200740098953247,0.10750063319521941,0.0,2939.85
24,0.4,PP,3,4,20,20,1.0,6.804166666666667,6.375,0.13888888888888898,0.0,3,0.15,3,0,0.0,33.0,33.0,32.861111111111114,33.0,3,0,0.0,10.05,37.75,0.8252314814814815,0.002953025,0.00201575,0.05880153179168701,0.06407232148242166,0.0,1263.7
24,0.4,PP,3,5,20,20,1.0,6.833333333333333,6.520833333333334,0.13888888888888898,0.0,3,0.15,3,0,0.0,34.833333333333336,34.833333333333336,34.69444444444445,34.833333333333336,3,0,0.0,9.1,31.25,0.8553240740740741,0.0030551249999999997,0.0019705,0.03687505722045899,0.041943979696827054,0.0,620.55
24,0.4,PP,4,2,20,20,1.0,6.74375,6.104166666666667,0.0,0.0,3,0.15,3,0,0.0,33.5,33.5,33.5,33.5,3,0,0.0,13.35,66.95,0.6900462962962963,0.003153325,0.0020505000000000002,0.38288159370422364,0.38858162649621925,0.0,15225.25
24,0.4,PP,4,3,20,20,1.0,6.914583333333333,6.125,0.25,0.0,3,0.15,3,0,0.0,44.666666666666664,44.666666666666664,44.416666666666664,44.666666666666664,3,0,0.0,10.05,37.8,0.825,0.0029372,0.00207075,0.07536824941635131,0.08097635064691813,0.0,1511.75
24,0.4,PP,4,4,20,20,1.0,7.002083333333333,6.375,0.19444444444444464,0.0,3,0.15,3,0,0.0,50.25,50.25,50.05555555555555,50.25,3,0,0.0,9.3,32.4,0.85,0.0027086,0.001923,0.04385010004043579,0.04909158734335051,0.0,706.35
24,0.4,PP,4,5,20,20,1.0,7.010416666666667,6.625,0.13888888888888898,0.0,3,0.15,3,0,0.0,53.041666666666664,53.041666666666664,52.90277777777777,53.041666666666664,3,0,0.0,8.7,28.4,0.8685185185185185,0.0032587,0.003075,0.030211043357849122,0.035414331734629226,0.0,340.2
24,0.7,CHP,2,NA,20,20,1.0,8.741666666666667,9.0,,,0,0.0,0,0,,20.125,20.125,,,0,0,,7.05,17.8,0.9175925925925925,0.0028372249999999996,0.0019554999999999998,0.02133084535598755,0.02640152447591219,0.0,172.1
24,0.7,CHP,3,NA,20,20,1.0,8.945833333333333,9.166666666666668,,,0,0.0,0,0,,42.166666666666664,42.166666666666664,,,0,0,,5.75,12.2,0.9435185185185185,0.0028916000000000002,0.0025587500000000003,0.009377527236938476,0.014068780636282896,0.0,61.55
24,0.7,CHP,4,NA,20,20,1.0,9.025,9.166666666666668,,,0,0.0,0,0,,64.20833333333333,64.20833333333333,,,0,0,,5.05,9.45,0.95625,0.0027429000000000004,0.00184775,0.005232489109039307,0.009669337809504056,0.0,14.75
24,0.7,NP,NA,1,20,20,0.0,8.620833333333334,8.854166666666668,,,0,0.0,0,0,,0.0,0.0,,,0,0,,24.0,216.0,0.0,0.0017081,0.0013395,30.008657681941987,30.018192883635322,0.3488701316906186,253664.5
24,0.7,PP,2,2,20,20,1.0,8.65,8.9375,,,0,0.0,0,0,,10.5,10.5,,,0,0,,13.7,70.0,0.6759259259259258,0.0023987,0.001973,0.7046068429946899,0.7107030221582513,0.0,24972.45
24,0.7,PP,2,3,20,20,1.0,8.666666666666668,8.854166666666668,,,0,0.0,0,0,,14.0,14.0,,,0,0,,10.2,38.65,0.8210648148148149,0.0027116500000000003,0.0018904999999999998,0.0822931170463562,0.08779314832018413,0.0,2239.7
24,0.7,PP,2,4,20,20,1.0,8.71875,9.0,,,0,0.0,0,0,,15.75,15.75,,,0,0,,9.7,34.85,0.8386574074074075,0.0028781,0.0019725000000000003,0.05778123140335083,0.06306430370206353,0.0,1376.4
24,0.7,PP,2,5,20,20,1.0,8.710416666666667,9.0,,,0,0.0,0,0,,16.625,16.625,,,0,0,,8.85,29.2,0.8648148148148149,0.0031710500000000003,0.00294675,0.03488259315490723,0.040075965681123545,0.0,560.8
24,0.7,PP,3,2,20,20,1.0,8.670833333333333,8.9375,,,0,0.0,0,0,,22.0,22.0,,,0,0,,13.05,63.75,0.704861111111111,0.0029107,0.0020455,0.543528163433075,0.5492202772668816,0.0,20039.4
24,0.7,PP,3,3,20,20,1.0,8.8375,9.0,,,0,0.0,0,0,,29.333333333333332,29.333333333333332,,,0,0,,9.25,32.0,0.8518518518518519,0.0030620250000000003,0.0021957500000000002,0.059699976444244386,0.06497932269639209,0.0,1541.35
24,0.7,PP,3,4,20,20,1.0,8.922916666666667,9.166666666666668,,,0,0.0,0,0,,33.0,33.0,,,0,0,,8.9,29.65,0.8627314814814815,0.00309405,0.001938,0.04409999847412109,0.049189638449708514,0.0,924.1
24,0.7,PP,3,5,20,20,1.0,8.914583333333333,9.166666666666668,,,0,0.0,0,0,,34.833333333333336,34.833333333333336,,,0,0,,8.4,26.4,0.8777777777777777,0.0027723,0.0019252499999999999,0.029301416873931885,0.034249986879954744,0.0,402.6
24,0.7,PP,4,2,20,20,1.0,8.679166666666667,8.9375,,,0,0.0,0,0,,33.5,33.5,,,0,0,,12.6,59.45,0.7247685185185185,0.002867625,0.0020155,0.4836269736289978,0.48895061527276235,0.0,19140.1
24,0.7,PP,4,3,20,20,1.0,8.870833333333334,9.0,,,0,0.0,0,0,,44.666666666666664,44.666666666666664,,,0,0,,8.85,29.3,0.8643518518518519,0.0026856249999999996,0.0019355000000000002,0.054985857009887694,0.06024982944865346,0.0,1228.75
24,0.7,PP,4,4,20,20,1.0,8.96875,9.166666666666668,,,0,0.0,0,0,,50.25,50.25,,,0,0,,8.5,27.05,0.8747685185185186,0.002798225,0.0019405,0.035835230350494386,0.040901000770940873,0.0,623.35
24,0.7,PP,4,5,20,20,1.0,8.952083333333333,9.166666666666668,,,0,0.0,0,0,,53.041666666666664,53.041666666666664,,,0,0,,8.15,24.9,0.8847222222222222,0.002485275,0.001848,0.026158523559570313,0.031034785689517518,0.0,313.3
24,1.0,CHP,2,NA,20,20,1.0,9.679166666666667,9.708333333333332,,,0,0.0,0,0,,20.125,20.125,,,0,0,,5.15,10.25,0.9525462962962964,0.002845425,0.0029395000000000003,0.010758376121520996,0.01590880924074869,0.0,85.8
24,1.0,CHP,3,NA,20,20,1.0,9.741666666666667,9.708333333333332,,,0,0.0,0,0,,42.166666666666664,42.166666666666664,,,0,0,,4.35,7.1,0.9671296296296296,0.003099925,0.0034479999999999997,0.003532123565673828,0.008443375834379124,0.0,1.0
24,1.0,CHP,4,NA,20,20,1.0,9.741666666666667,9.708333333333332,,,0,0.0,0,0,,64.20833333333333,64.20833333333333,,,0,0,,4.2,6.6,0.9694444444444444,0.002343325,0.00176775,0.0030427098274230955,0.007777332585360598,0.0,1.0
24,1.0,NP,NA,1,20,20,0.0,9.602083333333333,9.770833333333332,,,0,0.0,0,0,,0.0,0.0,,,0,0,,24.0,216.0,0.0,0.00234755,0.0018552500000000001,30.010293841362,30.020319513615796,0.3050091569789668,257348.2
24,1.0,PP,2,2,20,20,1.0,9.635416666666668,9.708333333333332,,,0,0.0,0,0,,10.5,10.5,,,0,0,,12.5,58.55,0.7289351851851851,0.003123975,0.00263625,0.41742212772369386,0.42348838615474726,0.0,15827.25
24,1.0,PP,2,3,20,20,1.0,9.627083333333333,9.708333333333332,,,0,0.0,0,0,,14.0,14.0,,,0,0,,8.9,29.9,0.861574074074074,0.0028236,0.00199575,0.0638129711151123,0.06935723234658525,0.0,1623.5
24,1.0,PP,2,4,20,20,1.0,9.65625,9.708333333333332,,,0,0.0,0,0,,15.75,15.75,,,0,0,,8.25,25.5,0.8819444444444444,0.002914475,0.00261875,0.03726593255996704,0.042650401586389636,0.0,547.8
24,1.0,PP,2,5,20,20,1.0,9.647916666666667,9.708333333333332,,,0,0.0,0,0,,16.625,16.625,,,0,0,,8.0,24.0,0.888888888888889,0.00271155,0.0019255000000000001,0.02656986713409424,0.03174158595934777,0.0,314.2
24,1.0,PP,3,2,20,20,1.0,9.635416666666668,9.708333333333332,,,0,0.0,0,0,,22.0,22.0,,,0,0,,12.15,55.35,0.74375,0.00296405,0.002033,0.4225920796394348,0.42833538453509423,0.0,16572.55
24,1.0,PP,3,3,20,20,1.0,9.65625,9.708333333333332,,,0,0.0,0,0,,29.333333333333332,29.333333333333332,,,0,0,,8.25,25.5,0.8819444444444444,0.00260045,0.0019104999999999999,0.045527732372283934,0.05079044896357341,0.0,889.05
24,1.0,PP,3,4,20,20,1.0,9.66875,9.708333333333332,,,0,0.0,0,0,,33.0,33.0,,,0,0,,8.05,24.3,0.8875,0.002803775,0.001913,0.030746662616729738,0.03581690576903763,0.0,454.1
24,1.0,PP,3,5,20,20,1.0,9.710416666666667,9.708333333333332,,,0,0.0,0,0,,34.833333333333336,34.833333333333336,,,0,0,,8.0,24.0,0.888888888888889,0.0028542750000000003,0.00196525,0.023661673069000244,0.028768004248332885,0.0,245.75
24,1.0,PP,4,2,20,20,1.0,9.635416666666668,9.708333333333332,,,0,0.0,0,0,,33.5,33.5,,,0,0,,12.1,54.9,0.7458333333333333,0.003007775,0.0020455,0.4275406837463379,0.43317040346918134,0.0,16620.4
24,1.0,PP,4,3,20,20,1.0,9.65625,9.708333333333332,,,0,0.0,0,0,,44.666666666666664,44.666666666666664,,,0,0,,8.15,24.9,0.8847222222222222,0.003116725,0.0020705000000000003,0.043321406841278075,0.04857601230776534,0.0,838.6
24,1.0,PP,4,4,20,20,1.0,9.66875,9.708333333333332,,,0,0.0,0,0,,50.25,50.25,,,0,0,,8.05,24.3,0.8875,0.0026547999999999997,0.001903,0.02984745502471924,0.035023259203689504,0.0,441.85
24,1.0,PP,4,5,20,20,1.0,9.710416666666667,9.708333333333332,,,0,0.0,0,0,,53.041666666666664,53.041666666666664,,,0,0,,8.0,24.0,0.888888888888889,0.0026138000000000003,0.001858,0.023866915702819826,0.028815871287490774,0.0,233.6
